antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",frozenset({'DOTCOM POSTAGE'}),0.04334865234132406,0.04384548503291517,0.017885976897279842,0.41260744985673353,9.410488891774962,1.0,0.015985334209851276,1.627794759626891,0.9342333520874809,0.2580645161290323,0.385671938009426,0.4102697305940891,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI → DOTCOM POSTAGE"
"frozenset({'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.02086697304682648,0.05788100857036393,0.011365047820146565,0.5446428571428571,9.40969880441447,1.0,0.01015724637438565,2.068967196865083,0.912773492657992,0.16866359447004609,0.5166670590451078,0.3704973942366646,"DOTCOM POSTAGE, SUKI  SHOULDER BAG",GREEN REGENCY TEACUP AND SAUCER,"DOTCOM POSTAGE, SUKI  SHOULDER BAG → GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.024220593715066453,0.054030555210532856,0.012296609116879891,0.5076923076923077,9.396392572944295,1.0,0.010987956990926109,1.9215004347286049,0.9157563414182559,0.1864406779661017,0.47957336780866194,0.3676392572944297,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN ",LUNCH BAG WOODLAND,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN  → LUNCH BAG WOODLAND"
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03378462302819526,0.046764377096012916,0.014842876661284312,0.4393382352941176,9.394720139051635,1.0,0.013262959809947147,1.7001973077369472,0.924801296915147,0.2258979206049149,0.4118329705326654,0.3783676568236856,PACK OF 60 DINOSAUR CAKE CASES,60 TEATIME FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES → 60 TEATIME FAIRY CAKE CASES
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.046764377096012916,0.03378462302819526,0.014842876661284312,0.31739707835325365,9.394720139051635,1.0,0.013262959809947147,1.4154867292991613,0.937393874350502,0.2258979206049149,0.2935292296981675,0.3783676568236856,60 TEATIME FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,60 TEATIME FAIRY CAKE CASES → PACK OF 60 DINOSAUR CAKE CASES
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.019190162712706495,0.05651471866848839,0.010185070177617687,0.5307443365695793,9.391258579608094,1.0,0.009100543530706563,2.0105996684926697,0.9110002424661743,0.15545023696682464,0.5026359470407692,0.3554820583946798,"JUMBO BAG OWLS, JUMBO STORAGE BAG SUKI",JUMBO  BAG BAROQUE BLACK WHITE,"JUMBO BAG OWLS, JUMBO STORAGE BAG SUKI → JUMBO  BAG BAROQUE BLACK WHITE"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG DOLLY GIRL DESIGN'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.016209166563159856,0.07017761768724382,0.010681902869208794,0.6590038314176245,9.390513003085479,1.0,0.009544382175110505,2.7267824919508916,0.9082312163167994,0.14109926168990977,0.6332674120683002,0.40560811039907774,"JUMBO BAG DOLLY GIRL DESIGN, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,"JUMBO BAG DOLLY GIRL DESIGN, JUMBO BAG RED RETROSPOT → JUMBO STORAGE BAG SUKI"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.029996273754813067,0.054030555210532856,0.015215501179977643,0.5072463768115942,9.388139263701483,1.0,0.013594785854757959,1.9197615203080363,0.9211125643675743,0.22111913357400723,0.47910196687370604,0.3944277861069465,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN ",LUNCH BAG WOODLAND,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG WOODLAND"
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.025152155011799775,0.0644640417339461,0.015215501179977643,0.6049382716049383,9.384119508075834,1.0,0.013594091609598302,2.368075394360949,0.916488657003223,0.20450751252086813,0.5777161477285393,0.420484550060658,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02241957520804869,0.07036392994659049,0.014780772574835423,0.6592797783933517,9.369570160361649,1.0,0.013203243155463968,2.728444075522608,0.9137575746898721,0.1894904458598726,0.6334907469897622,0.43467078063533426,"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS",JUMBO SHOPPER VINTAGE RED PAISLEY,"DOTCOM POSTAGE, JUMBO BAG WOODLAND ANIMALS → JUMBO SHOPPER VINTAGE RED PAISLEY"
"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.015774437958017636,0.07017761768724382,0.010371382436964352,0.65748031496063,9.368803567695632,1.0,0.009264369960715443,2.7146538518096563,0.9075793390503193,0.1372226787181594,0.6316289093972791,0.4026339627900495,"JUMBO SHOPPER VINTAGE RED PAISLEY, RECYCLING BAG RETROSPOT ",JUMBO STORAGE BAG SUKI,"JUMBO SHOPPER VINTAGE RED PAISLEY, RECYCLING BAG RETROSPOT  → JUMBO STORAGE BAG SUKI"
frozenset({'TOY TIDY PINK POLKADOT'}),frozenset({'DOTCOM POSTAGE'}),0.027822630729101974,0.04384548503291517,0.011427151906595453,0.4107142857142857,9.367310805341965,1.0,0.010207255167386287,1.6225652375199016,0.91880947222824,0.1896907216494845,0.38369196080614626,0.33566875758802106,TOY TIDY PINK POLKADOT,DOTCOM POSTAGE,TOY TIDY PINK POLKADOT → DOTCOM POSTAGE
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02018382809588871,0.06340827226431499,0.01198608868463545,0.5938461538461538,9.365436600617794,1.0,0.010706267017395209,2.3060023599552846,0.9116244838603844,0.16738941890719863,0.5663490994782022,0.3914382581179839,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG SUKI DESIGN ,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT → LUNCH BAG SUKI DESIGN "
frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),frozenset({'JUMBO BAG VINTAGE DOILY '}),0.02838156750714197,0.04067817662402186,0.01080611104210657,0.3807439824945295,9.35990779561361,1.0,0.00965160062618445,1.5491522024127986,0.9192511286702445,0.18550106609808098,0.3544856351477254,0.3231964187281808,JUMBO BAG VINTAGE CHRISTMAS ,JUMBO BAG VINTAGE DOILY ,JUMBO BAG VINTAGE CHRISTMAS  → JUMBO BAG VINTAGE DOILY 
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.019562787231399825,0.062476710967581665,0.011427151906595453,0.5841269841269842,9.349515604783996,1.0,0.01020493330301899,2.2543498934748993,0.9108615784588862,0.16182937554969215,0.5564131358249006,0.38351478431001296,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT → LUNCH BAG PINK POLKADOT"
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HEART OF WICKER SMALL'})",frozenset({'HEART OF WICKER LARGE'}),0.023289032418333126,0.05676313501428394,0.01235871320332878,0.5306666666666667,9.348790663749089,1.0,0.011036754711814901,2.009737638463884,0.9143281103169565,0.18256880733944955,0.5024226143446582,0.3741954777534647,"HEART OF WICKER SMALL, WHITE HANGING HEART T-LIGHT HOLDER",HEART OF WICKER LARGE,"HEART OF WICKER SMALL, WHITE HANGING HEART T-LIGHT HOLDER → HEART OF WICKER LARGE"
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG WOODLAND'}),0.02018382809588871,0.054030555210532856,0.010185070177617687,0.5046153846153846,9.339444739168876,1.0,0.009094526739322867,1.9095656494197315,0.9113212039136933,0.15906886517943744,0.47632070135746607,0.34656056587091066,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG WOODLAND,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT → LUNCH BAG WOODLAND"
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.03161098000248416,0.062476710967581665,0.018444913675319835,0.5834970530451866,9.339432950431009,1.0,0.016469963614302627,2.2509403496108535,0.9220748065101301,0.24384236453201968,0.5557412260289875,0.43936284063790143,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT → LUNCH BAG PINK POLKADOT"
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.038318221338964106,0.04564650353993293,0.016333374736057633,0.42625607779578606,9.338197775058159,1.0,0.014584281910064674,1.6633788342255968,0.928491082379489,0.24150596877869604,0.39881404078009675,0.39203960352374334,JUMBO BAG OWLS,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG OWLS → JUMBO BAG WOODLAND ANIMALS
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG OWLS'}),0.04564650353993293,0.038318221338964106,0.016333374736057633,0.3578231292517007,9.338197775058159,1.0,0.014584281910064674,1.4975341256691979,0.9356207724765008,0.24150596877869604,0.33223558457932734,0.39203960352374334,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG OWLS,JUMBO BAG WOODLAND ANIMALS → JUMBO BAG OWLS
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.042789715563284064,0.045398087194137376,0.018134393243075395,0.4238026124818578,9.335252621317201,1.0,0.01619182200492109,1.6567272491769254,0.9327931233996565,0.25886524822695034,0.3964003426050923,0.4116277084297114,COOK WITH WINE METAL SIGN ,GIN + TONIC DIET METAL SIGN,COOK WITH WINE METAL SIGN  → GIN + TONIC DIET METAL SIGN
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.045398087194137376,0.042789715563284064,0.018134393243075395,0.399452804377565,9.335252621317201,1.0,0.01619182200492109,1.5938968517613652,0.9353419042976322,0.25886524822695034,0.3726068290461007,0.4116277084297114,GIN + TONIC DIET METAL SIGN,COOK WITH WINE METAL SIGN ,GIN + TONIC DIET METAL SIGN → COOK WITH WINE METAL SIGN 
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.019624891317848715,0.0644640417339461,0.011799776425288785,0.6012658227848101,9.32715055730348,1.0,0.01053467661235083,2.3462647842228015,0.9106576780224983,0.1632302405498282,0.5737906451461109,0.3921550693885515,"LUNCH BAG APPLE DESIGN, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG APPLE DESIGN, LUNCH BAG WOODLAND → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.025711091789839772,0.04247919513103962,0.010185070177617687,0.3961352657004831,9.325394807469559,1.0,0.009092883692445012,1.5856544528629983,0.916325667591199,0.17558886509635976,0.36934557324615247,0.3179506737859141,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SKULLS,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO STORAGE BAG SKULLS"
frozenset({'BATHROOM METAL SIGN'}),frozenset({'DOTCOM POSTAGE'}),0.038318221338964106,0.04384548503291517,0.01565022978511986,0.4084278768233387,9.315163842222946,1.0,0.013970148784914378,1.6162940705060036,0.9282157336080488,0.23529411764705876,0.38130070619702516,0.3826841933691764,BATHROOM METAL SIGN,DOTCOM POSTAGE,BATHROOM METAL SIGN → DOTCOM POSTAGE
frozenset({'DOTCOM POSTAGE'}),frozenset({'BATHROOM METAL SIGN'}),0.04384548503291517,0.038318221338964106,0.01565022978511986,0.35694050991501414,9.315163842222946,1.0,0.013970148784914378,1.4954787130720073,0.9335814909665261,0.23529411764705876,0.33131779726519583,0.3826841933691764,DOTCOM POSTAGE,BATHROOM METAL SIGN,DOTCOM POSTAGE → BATHROOM METAL SIGN
"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.01639547882250652,0.07197863619426158,0.010992423301453235,0.6704545454545455,9.314632520197664,1.0,0.009812299096057318,2.8160648281001723,0.9075212800794484,0.14205457463884433,0.6448945386407744,0.4115862028394384,"JUMBO BAG SPACEBOY DESIGN, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,"JUMBO BAG SPACEBOY DESIGN, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG PINK POLKADOT"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})",frozenset({'JAM MAKING SET PRINTED'}),0.02055645261458204,0.06260091914047944,0.01198608868463545,0.5830815709969789,9.314265333525153,1.0,0.010699235856694902,2.248399244670299,0.9113723851379343,0.16841186736474698,0.5552391318532764,0.3872749124826164,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER",JAM MAKING SET PRINTED,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER → JAM MAKING SET PRINTED"
"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.030120481927710843,0.03943609489504409,0.011054527387902123,0.3670103092783505,9.306456692913386,1.0,0.009866693204316459,1.5175032377065265,0.9202665922255567,0.18895966029723993,0.3410228227839917,0.3236626349541359,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",JUMBO BAG SCANDINAVIAN BLUE PAISLEY,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT → JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.022605887467395353,0.06614085206806608,0.013911315364550987,0.6153846153846154,9.304153123871433,1.0,0.012416142705702642,2.4280337846230284,0.9131639979667048,0.18589211618257262,0.5881441163079788,0.412856626941134,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND → LUNCH BAG CARS BLUE"
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.018134393243075395,0.0644640417339461,0.010868215128555458,0.5993150684931506,9.296889434370627,1.0,0.009699198845714057,2.3348418787494674,0.9089198518116925,0.1515151515151515,0.5717054721771583,0.3839542587167102,"LUNCH BAG  BLACK SKULL., LUNCH BAG ALPHABET DESIGN",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG  BLACK SKULL., LUNCH BAG ALPHABET DESIGN → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'JUMBO BAG OWLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01565022978511986,0.07017761768724382,0.010185070177617687,0.6507936507936508,9.273521562017137,1.0,0.00908677433504003,2.662673185713802,0.9063506963145341,0.13464696223316913,0.6244375744776492,0.39796319707824135,"JUMBO BAG OWLS, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,"JUMBO BAG OWLS, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO STORAGE BAG SUKI"
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.03161098000248416,0.054030555210532856,0.015836542044466526,0.5009823182711198,9.27220378023169,1.0,0.014128583244183255,1.8956631787316487,0.9212731202915335,0.22686832740213525,0.47248012662825445,0.3970428832734909,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG WOODLAND,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT → LUNCH BAG WOODLAND"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02943733697677307,0.07197863619426158,0.019624891317848715,0.6666666666666667,9.262007477710672,1.0,0.017506031949069682,2.784064091417216,0.919087535193243,0.23993925588458617,0.6408128666711281,0.46965775093471385,"JUMBO BAG RED RETROSPOT, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG PINK POLKADOT,"JUMBO BAG RED RETROSPOT, JUMBO BAG WOODLAND ANIMALS → JUMBO BAG PINK POLKADOT"
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.03148677182958639,0.04409390137871072,0.012855545894919886,0.40828402366863903,9.259421618468204,1.0,0.011467171283132137,1.615481306669979,0.9210012499361093,0.2049504950495049,0.3809894327645807,0.34991665972164343,SUKI  SHOULDER BAG,RECYCLING BAG RETROSPOT ,SUKI  SHOULDER BAG → RECYCLING BAG RETROSPOT 
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.0175754564650354,0.06340827226431499,0.010309278350515464,0.5865724381625442,9.25072419127648,1.0,0.009194849021810884,2.265431273070076,0.9078563447798401,0.14586994727592267,0.5585829453811608,0.3745790692281869,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN",LUNCH BAG SUKI DESIGN ,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN → LUNCH BAG SUKI DESIGN "
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'DOTCOM POSTAGE'})",frozenset({'JAM MAKING SET PRINTED'}),0.017823872810830952,0.06260091914047944,0.010309278350515464,0.578397212543554,9.239436424976496,1.0,0.009193487529914446,2.223417654600681,0.9079515025006762,0.14703277236492474,0.5502419449036907,0.37153987611304684,"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER ",JAM MAKING SET PRINTED,"DOTCOM POSTAGE, ROSES REGENCY TEACUP AND SAUCER  → JAM MAKING SET PRINTED"
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG OWLS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01571233387156875,0.07017761768724382,0.010185070177617687,0.6482213438735177,9.236867326594144,1.0,0.009082416018204404,2.643202951967722,0.9059731397995412,0.13453650533223954,0.6216711247028708,0.3966770436181748,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG OWLS",JUMBO STORAGE BAG SUKI,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG OWLS → JUMBO STORAGE BAG SUKI"
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.022171158862253137,0.07036392994659049,0.014408148056142094,0.649859943977591,9.235697103201383,1.0,0.012848098187123784,2.655040616072537,0.9119433098630106,0.18441971383147848,0.6233579275788075,0.42731302582816,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO STORAGE BAG SUKI → JUMBO SHOPPER VINTAGE RED PAISLEY"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'DOTCOM POSTAGE'}),0.025152155011799775,0.04384548503291517,0.010185070177617687,0.4049382716049383,9.23557514076872,1.0,0.009082261741502258,1.6068156786791261,0.914730482910359,0.17317845828933476,0.37765108140963344,0.3186164445843388,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS → DOTCOM POSTAGE"
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.028195255247795304,0.04247919513103962,0.011054527387902123,0.3920704845814978,9.229706056624675,1.0,0.009856815638461558,1.5750523384438695,0.917524011396797,0.18541666666666667,0.3651004632722322,0.3261522013550764,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SKULLS,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO STORAGE BAG SKULLS"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.021425909824866477,0.054030555210532856,0.010681902869208794,0.49855072463768113,9.227199733466598,1.0,0.009524249065480448,1.8864708581061627,0.9111469099743046,0.16490891658676893,0.4699096486420655,0.3481259370314842,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN ",LUNCH BAG WOODLAND,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG WOODLAND"
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.01838280958887095,0.07036392994659049,0.011923984598186561,0.6486486486486487,9.218482383530928,1.0,0.010630497872053734,2.6458872763058583,0.9082178708507318,0.15521422797089732,0.6220549495985397,0.40905512750172945,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG WOODLAND ANIMALS",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG WOODLAND ANIMALS → JUMBO SHOPPER VINTAGE RED PAISLEY"
"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.015898646130915413,0.07036392994659049,0.010309278350515464,0.6484375,9.21548157546337,1.0,0.0091905871279141,2.6442981548185873,0.9058893658693844,0.1357318070318888,0.6218278191595965,0.3974755902471315,"JUMBO BAG WOODLAND ANIMALS, RECYCLING BAG RETROSPOT ",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG WOODLAND ANIMALS, RECYCLING BAG RETROSPOT  → JUMBO SHOPPER VINTAGE RED PAISLEY"
frozenset({'JUMBO BAG OWLS'}),frozenset({'DOTCOM POSTAGE'}),0.038318221338964106,0.04384548503291517,0.015463917525773196,0.40356564019448943,9.204269034577434,1.0,0.013783836525567715,1.6031177601486175,0.926870802551504,0.2318435754189944,0.37621550652193225,0.3781284291624005,JUMBO BAG OWLS,DOTCOM POSTAGE,JUMBO BAG OWLS → DOTCOM POSTAGE
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG OWLS'}),0.04384548503291517,0.038318221338964106,0.015463917525773196,0.3526912181303116,9.204269034577434,1.0,0.013783836525567715,1.4856615661590622,0.9322287852370772,0.2318435754189944,0.3268991924013095,0.3781284291624005,DOTCOM POSTAGE,JUMBO BAG OWLS,DOTCOM POSTAGE → JUMBO BAG OWLS
"frozenset({'DOTCOM POSTAGE', 'JAM MAKING SET PRINTED'})",frozenset({'JAM MAKING SET WITH JARS'}),0.01838280958887095,0.06204198236243945,0.010495590609862129,0.5709459459459459,9.202574195817439,1.0,0.009355084661577315,2.1861068757536843,0.9080268372358037,0.15008880994671403,0.5425658227916058,0.37005755755755754,"DOTCOM POSTAGE, JAM MAKING SET PRINTED",JAM MAKING SET WITH JARS,"DOTCOM POSTAGE, JAM MAKING SET PRINTED → JAM MAKING SET WITH JARS"
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.028195255247795304,0.05651471866848839,0.014656564401937647,0.5198237885462555,9.198024882606381,1.0,0.013063117483822275,1.9648730170848914,0.9171400038126928,0.20921985815602834,0.49106125876591666,0.38958222394345743,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO  BAG BAROQUE BLACK WHITE,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO  BAG BAROQUE BLACK WHITE"
"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.016333374736057633,0.07197863619426158,0.01080611104210657,0.6615969581749049,9.191573960769905,1.0,0.009630457004155334,2.7423552660776314,0.9060027881128568,0.13942307692307693,0.6353499444912213,0.4058631900451746,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG PINK POLKADOT,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG WOODLAND ANIMALS → JUMBO BAG PINK POLKADOT"
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.03204570860762638,0.03732455595578189,0.010992423301453235,0.3430232558139535,9.190283635800796,1.0,0.009796331457385203,1.4653112953593408,0.9206937125234075,0.1882978723404255,0.3175511557393897,0.31876620361413144,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN ",LUNCH BAG DOLLY GIRL DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN  → LUNCH BAG DOLLY GIRL DESIGN"
